paper_id,title
20043062,High-resolution magic angle spinning magnetic resonance spectroscopy detects glycine as a biomarker in brain tumors.
15748124,Do changes within a manual therapy treatment session predict between-session changes for patients with cervical spine pain?
20156279,Neuromuscular development in Novocrania anomala: evidence for the presence of serotonin and a spiralian-like apical organ in lecithotrophic brachiopod larvae.
29593850,Systemic delivery of selective EP1 and EP3 receptor antagonists attenuates pentylenetetrazole-induced seizures in mice.
29466980,The benefits of co-location in primary care practices: the perspectives of general practitioners and patients in 34 countries.
27994117,Alternative splicing and the evolution of phenotypic novelty.
29721091,Soluble CD146 is a predictive marker of pejorative evolution and of sunitinib efficacy in clear cell renal cell carcinoma.
27265774,Stabilisation of self-assembled DNA crystals by triplex-directed photo-cross-linking.
29731987,Molecular imaging with positron emission tomography and computed tomography (PET/CT) for selecting first-line targeted treatment in metastatic breast cancer: a cost-effectiveness study.
29695266,Three-dimensional reconstruction of root shape in the moth orchid Phalaenopsis sp.: a biomimicry methodology for robotic applications.
24321146,"Detection and isolation of 2009 pandemic influenza A/H1N1 virus in commercial piggery, Lagos Nigeria."
29718941,"Machine learning-based diagnosis for disseminated intravascular coagulation (DIC): Development, external validation, and comparison to scoring systems."
29580242,Plasma procalcitonin concentrations predict organ dysfunction and outcome in dogs with sepsis.
27040036,Nucleic Acid Nanostructures for Chemical and Biological Sensing.
29505576,Reproducible preclinical research-Is embracing variability the answer?
29677197,A novel statistical method for assessing effective adherence to medication and calculating optimal drug dosages.
29703916,A Plasma Biomarker Panel of Four MicroRNAs for the Diagnosis of Prostate Cancer.
29494487,Dairy Fats and Cardiovascular Disease: Do We Really Need to be Concerned?
29757226,"Inflammation, not Cholesterol, Is a Cause of Chronic Disease."
29462923,The Effect of Whey Protein Supplementation on the Temporal Recovery of Muscle Function Following Resistance Training: A Systematic Review and Meta-Analysis.
29587446,Legionella spp. Risk Assessment in Recreational and Garden Areas of Hotels.
29518988,Wetlands and Malaria in the Amazon: Guidelines for the Use of Synthetic Aperture Radar Remote-Sensing.
29666044,"Capturing Ultraviolet Radiation Exposure and Physical Activity: Feasibility Study and Comparison Between Self-Reports, Mobile Apps, Dosimeters, and Accelerometers."
29644006,The long non-coding RNA HOTAIR is transcriptionally activated by HOXA9 and is an independent prognostic marker in patients with malignant glioma.
29732161,Rapid-onset diabetic ketoacidosis secondary to nivolumab therapy.
29665774,Prediction of microRNA-disease associations based on distance correlation set.
28915238,A high resolution atlas of gene expression in the domestic sheep (Ovis aries).
26439017,Coupling hybridization chain reaction with catalytic hairpin assembly enables non-enzymatic and sensitive fluorescent detection of microRNA cancer biomarkers.
29736335,Effects of tobacco smoke and electronic cigarette vapor exposure on the oral and gut microbiota in humans: a pilot study.
27799386,Association of nasopharyngeal microbiota profiles with bronchiolitis severity in infants hospitalised for bronchiolitis.
28325299,Potent Anti-seizure Effects of Locked Nucleic Acid Antagomirs Targeting miR-134 in Multiple Mouse and Rat Models of Epilepsy.
29554112,"Proteomic analysis of a Candida albicans pir32 null strain reveals proteins involved in adhesion, filamentation and virulence."
27273800,Keratoacanthoma formation after skin grafting: A brief report and pathophysiological hypothesis.
20846589,Rapid antigen detection in the diagnosis of highly pathogenic avian influenza (H5N1) virus in Nigeria.
28701164,Effects from a 90-day inhalation toxicity study with cerium oxide and barium sulfate nanoparticles in rats.
25142383,Factor XIII stiffens fibrin clots by causing fiber compaction.
29677015,Oral Tranexamic Acid for the Treatment of Melasma: A Review.
29466363,Sex-specific metamorphosis of cypris larvae in the androdioecious barnacle Scalpellum scalpellum (Crustacea: Cirripedia: Thoracica) and its implications for the adaptive evolution of dwarf males.
29682420,TAS3 miR390-dependent loci in non-vascular land plants: towards a comprehensive reconstruction of the gene evolutionary history.
22293015,Early stiffening and softening of collagen: interplay of deformation mechanisms in biopolymer networks.
29410612,NaV1.9 Potentiates Oxidized Phospholipid-Induced TRP Responses Only under Inflammatory Conditions.
26761718,Multi-scale strain-stiffening of semiflexible bundle networks.
29671800,Preparation of Water Suspensions of Nanocalcite for Cultural Heritage Applications.
22360221,The role of structure in the nonlinear mechanics of cross-linked semiflexible polymer networks.
29442533,Variation of Care Time Between Nursing Units in Classification-Based Nurse-to-Resident Ratios: A Multilevel Analysis.
29523565,"Feasibility of real-time capture of routine clinical data in the electronic health record: a hospital-based, observational service-evaluation study."
12138500,Information management driven by diagnostic patient data: right information for the right patient.
26747513,Mechanobiology of cell migration in the context of dynamic two-way cell-matrix interactions.
29529262,Hierarchical interactions between Fnr orthologs allows fine-tuning of transcription in response to oxygen in Herbaspirillum seropedicae.
27911537,Porosity Governs Normal Stresses in Polymer Gels.
29686651,Sex Steroids and Adult Neurogenesis in the Ventricular-Subventricular Zone.
28193863,Modular electron-transport chains from eukaryotic organelles function to support nitrogenase activity.
29658967,Identification of microRNA signature in different pediatric brain tumors.
26948398,Towards an integrated understanding of the therapeutic utility of exclusive enteral nutrition in the treatment of Crohn's disease.
29699578,Targeting the Hsp90-Cdc37-client protein interaction to disrupt Hsp90 chaperone machinery.
24158353,Spatially resolved microrheology of heterogeneous biopolymer hydrogels using covalently bound microspheres.
23507141,Evolutionary conserved motifs constrain the RNA structure organization of picornavirus IRES.
29377288,Effects of anti-inflammatory drugs on the expression of tryptophan-metabolism genes by human macrophages.
25354037,The structural basis for enhancer-dependent assembly and activation of the AAA transcriptional activator NorR.
29541448,Multidrug-resistant gram-negative bacterial infections in a teaching hospital in Ghana.
27602730,Fibrin Networks Support Recurring Mechanical Loads by Adapting their Structure across Multiple Scales.
29434594,p38γ and p38δ Are Involved in T Lymphocyte Development.
14674455,Screening of biomarkers in rat urine using LC/electrospray ionization-MS and two-way data analysis.
26401200,"Ebola virus disease control in West Africa: an ecological, one health approach."
29253074,Analyzing large scale genomic data on the cloud with Sparkhit.
29723388,Burnout in the staff of a chronic care hospital.
29743780,"Comparing the Effectiveness of Three Ergonomic Risk Assessment Methods-RULA, LUBA, and NERPA-to Predict the Upper Extremity Musculoskeletal Disorders."
28070617,"A pooled analysis of on-the-road highway driving studies in actual traffic measuring standard deviation of lateral position (i.e., ""weaving"") while driving at a blood alcohol concentration of 0.5 g/L."
26908197,Local dynamic mechanical analysis for heterogeneous soft matter using ferrule-top indentation.
29743923,Medicinal Plants Used for Treatment of Diarrhoeal Related Diseases in Ethiopia.
29728137,Predictive potential of macrophage migration inhibitory factor (MIF) in patients with heart failure with preserved ejection fraction (HFpEF).
20331867,Ex-vivo HRMAS of adult brain tumours: metabolite quantification and assignment of tumour biomarkers.
29678163,Comparison of normalization methods for the analysis of metagenomic gene abundance data.
29725863,Persistence of and switches from teriparatide treatment among women and men with osteoporosis in the real world: a claims database analysis.
26293474,Isolation of Genetically Tractable Most-Wanted Bacteria by Metaparental Mating.
19874723,"Testicular descent, sperm maturation and capacitation. Lessons from our most distant relatives, the monotremes."
29707655,"The neural determinants of age-related changes in fluid intelligence: a pre-registered, longitudinal analysis in UK Biobank."
26810311,Statistical evaluation of methods for identification of differentially abundant genes in comparative metagenomics.
24071444,Sperm capacitation: a distant landscape glimpsed but unexplored.
29604125,Prenatal and early-life antibiotic use and risk of childhood asthma: A retrospective cohort study.
29720233,Real-world evidence analysis of palbociclib prescribing patterns for patients with advanced/metastatic breast cancer treated in community oncology practice in the USA one year post approval.
